Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00    2013/2013        std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&) [84]
                0.00    0.00    2013/3036        unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [77]
-----------------------------------------------
                0.00    0.00       1/2006        std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [187]
                0.00    0.00       4/2006        __static_initialization_and_destruction_0(int, int) [182]
                0.00    0.00    2001/2006        main [6]
[86]     0.0    0.00    0.00    2006         std::allocator<float>::allocator() [86]
                0.00    0.00    2006/2006        std::__new_allocator<float>::__new_allocator() [87]
-----------------------------------------------
                0.00    0.00    2006/2006        std::allocator<float>::allocator() [86]
[87]     0.0    0.00    0.00    2006         std::__new_allocator<float>::__new_allocator() [87]
-----------------------------------------------
                0.00    0.00    2005/2005        std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [92]
[88]     0.0    0.00    0.00    2005         std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::allocator<float> const&) [88]
                0.00    0.00    2005/6007        std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [44]
-----------------------------------------------
                0.00    0.00    2005/2005        float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*) [93]
[89]     0.0    0.00    0.00    2005         float* std::__uninitialized_copy<true>::__uninit_copy<float const*, float*>(float const*, float const*, float*) [89]
                0.00    0.00    2005/4005        float* std::copy<float const*, float*>(float const*, float const*, float*) [52]
-----------------------------------------------
                0.00    0.00    2005/2005        void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [91]
[90]     0.0    0.00    0.00    2005         std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&) [90]
                0.00    0.00    2005/12014       std::allocator<float>::allocator(std::allocator<float> const&) [13]
                0.00    0.00    2005/2013        std::vector<float, std::allocator<float> >::_S_max_size(std::allocator<float> const&) [85]
                0.00    0.00    2005/14020       std::allocator<float>::~allocator() [11]
-----------------------------------------------
                0.00    0.00    2005/2005        std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [92]
[91]     0.0    0.00    0.00    2005         void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [91]
                0.00    0.00    4010/16026       std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [10]
                0.00    0.00    2005/4005        std::iterator_traits<float const*>::difference_type std::distance<float const*>(float const*, float const*) [53]
                0.00    0.00    2005/2005        std::vector<float, std::allocator<float> >::_S_check_init_len(unsigned long, std::allocator<float> const&) [90]
                0.00    0.00    2005/6011        std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [36]
                0.00    0.00    2005/2005        float* std::__uninitialized_copy_a<float const*, float*, float>(float const*, float const*, float*, std::allocator<float>&) [94]
-----------------------------------------------
                0.00    0.00       4/2005        __static_initialization_and_destruction_0(int, int) [182]
                0.00    0.00    2001/2005        main [6]
[92]     0.0    0.00    0.00    2005         std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [92]
                0.00    0.00    2005/2005        std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::allocator<float> const&) [88]
                0.00    0.00    2005/4005        std::initializer_list<float>::end() const [47]
                0.00    0.00    2005/8010        std::initializer_list<float>::begin() const [19]
                0.00    0.00    2005/2005        void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [91]
-----------------------------------------------
                0.00    0.00    2005/2005        float* std::__uninitialized_copy_a<float const*, float*, float>(float const*, float const*, float*, std::allocator<float>&) [94]
[93]     0.0    0.00    0.00    2005         float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*) [93]
                0.00    0.00    2005/2005        float* std::__uninitialized_copy<true>::__uninit_copy<float const*, float*>(float const*, float const*, float*) [89]
-----------------------------------------------
                0.00    0.00    2005/2005        void std::vector<float, std::allocator<float> >::_M_range_initialize<float const*>(float const*, float const*, std::forward_iterator_tag) [91]
[94]     0.0    0.00    0.00    2005         float* std::__uninitialized_copy_a<float const*, float*, float>(float const*, float const*, float*, std::allocator<float>&) [94]
                0.00    0.00    2005/2005        float* std::uninitialized_copy<float const*, float*>(float const*, float const*, float*) [93]
-----------------------------------------------
                0.00    0.00    1001/2002        std::__new_allocator<std::vector<float, std::allocator<float> > >::allocate(unsigned long, void const*) [121]
                0.00    0.00    1001/2002        std::__new_allocator<std::vector<float, std::allocator<float> > >::max_size() const [108]
[95]     0.0    0.00    0.00    2002         std::__new_allocator<std::vector<float, std::allocator<float> > >::_M_max_size() const [95]
-----------------------------------------------
                0.00    0.00    1001/2002        std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::vector(std::initializer_list<std::vector<float, std::allocator<float> > >, std::allocator<std::vector<float, std::allocator<float> > > const&) [130]
                0.00    0.00    1001/2002        std::initializer_list<std::vector<float, std::allocator<float> > >::end() const [109]
[96]     0.0    0.00    0.00    2002         std::initializer_list<std::vector<float, std::allocator<float> > >::begin() const [96]
-----------------------------------------------
                0.00    0.00    1001/2002        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<float, std::allocator<float> > > const&) [114]
                0.00    0.00    1001/2002        std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<float, std::allocator<float> > > const&) [128]
[97]     0.0    0.00    0.00    2002         std::allocator<std::vector<float, std::allocator<float> > >::allocator(std::allocator<std::vector<float, std::allocator<float> > > const&) [97]
                0.00    0.00    2002/2002        std::__new_allocator<std::vector<float, std::allocator<float> > >::__new_allocator(std::__new_allocator<std::vector<float, std::allocator<float> > > const&) [98]
-----------------------------------------------
                0.00    0.00    2002/2002        std::allocator<std::vector<float, std::allocator<float> > >::allocator(std::allocator<std::vector<float, std::allocator<float> > > const&) [97]
[98]     0.0    0.00    0.00    2002         std::__new_allocator<std::vector<float, std::allocator<float> > >::__new_allocator(std::__new_allocator<std::vector<float, std::allocator<float> > > const&) [98]
-----------------------------------------------
                0.00    0.00    2002/2002        std::vector<float, std::allocator<float> >* std::__do_uninit_copy<std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> >*) [132]
[99]     0.0    0.00    0.00    2002         void std::_Construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [99]
