Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       4/53          std::vector<float, std::allocator<float> >::_M_check_len(unsigned long, char const*) const [167]
                0.00    0.00       4/90053       std::vector<float, std::allocator<float> >::begin() [33]
                0.00    0.00       4/53          __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > >::difference_type __gnu_cxx::operator-<float*, std::vector<float, std::allocator<float> > >(__gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&, __gnu_cxx::__normal_iterator<float*, std::vector<float, std::allocator<float> > > const&) [166]
                0.00    0.00       4/30060       std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [59]
                0.00    0.00       4/60004       float&& std::forward<float>(std::remove_reference<float>::type&) [39]
                0.00    0.00       4/20000       void std::allocator_traits<std::allocator<float> >::construct<float, float>(std::allocator<float>&, float*, float&&) [89]
                0.00    0.00       4/30063       std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [56]
-----------------------------------------------
                0.00    0.00       2/2           void std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [206]
[201]    0.0    0.00    0.00       2         void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [201]
                0.00    0.00       2/10006       std::vector<float, std::allocator<float> > const& std::forward<std::vector<float, std::allocator<float> > const&>(std::remove_reference<std::vector<float, std::allocator<float> > const&>::type&) [102]
                0.00    0.00       2/905003      operator new(unsigned long, void*) [29]
                0.00    0.00       2/20002       std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&) [83]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_realloc_insert<std::vector<float, std::allocator<float> > const&>(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >, std::vector<float, std::allocator<float> > const&) [12]
[202]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >::difference_type __gnu_cxx::operator-<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > > const&) [202]
                0.00    0.00       4/8           __gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >::base() const [194]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_realloc_insert<std::vector<float, std::allocator<float> > const&>(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >, std::vector<float, std::allocator<float> > const&) [12]
[203]    0.0    0.00    0.00       2         std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_check_len(unsigned long, char const*) const [203]
                0.00    0.00       8/9           std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::size() const [193]
                0.00    0.00       4/4           std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::max_size() const [197]
                0.00    0.00       2/69          unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [163]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<float, std::allocator<float> >::_Vector_base() [205]
[204]    0.0    0.00    0.00       2         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [204]
                0.00    0.00       2/10007       std::allocator<float>::allocator() [100]
                0.00    0.00       2/30009       std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [64]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<float, std::allocator<float> >::vector() [209]
[205]    0.0    0.00    0.00       2         std::_Vector_base<float, std::allocator<float> >::_Vector_base() [205]
                0.00    0.00       2/2           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [204]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_realloc_insert<std::vector<float, std::allocator<float> > const&>(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >, std::vector<float, std::allocator<float> > const&) [12]
[206]    0.0    0.00    0.00       2         void std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [206]
                0.00    0.00       2/10006       std::vector<float, std::allocator<float> > const& std::forward<std::vector<float, std::allocator<float> > const&>(std::remove_reference<std::vector<float, std::allocator<float> > const&>::type&) [102]
                0.00    0.00       2/2           void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [201]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::push_back(std::vector<float, std::allocator<float> > const&) [13]
[207]    0.0    0.00    0.00       2         std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::end() [207]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >::__normal_iterator(std::vector<float, std::allocator<float> >* const&) [195]
-----------------------------------------------
                0.00    0.00       2/2           void std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_realloc_insert<std::vector<float, std::allocator<float> > const&>(__gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >, std::vector<float, std::allocator<float> > const&) [12]
[208]    0.0    0.00    0.00       2         std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::begin() [208]
                0.00    0.00       2/4           __gnu_cxx::__normal_iterator<std::vector<float, std::allocator<float> >*, std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > > >::__normal_iterator(std::vector<float, std::allocator<float> >* const&) [195]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           __static_initialization_and_destruction_0(int, int) [213]
[209]    0.0    0.00    0.00       2         std::vector<float, std::allocator<float> >::vector() [209]
                0.00    0.00       2/2           std::_Vector_base<float, std::allocator<float> >::_Vector_base() [205]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::_Vector_base<float, std::allocator<float> >::_Vector_impl&&) [223]
[210]    0.0    0.00    0.00       2         std::remove_reference<std::_Vector_base<float, std::allocator<float> >::_Vector_impl&>::type&& std::move<std::_Vector_base<float, std::allocator<float> >::_Vector_impl&>(std::_Vector_base<float, std::allocator<float> >::_Vector_impl&) [210]
-----------------------------------------------
                0.00    0.00       1/2           void std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > >(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >&&) [231]
                0.00    0.00       1/2           void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >&&) [215]
[211]    0.0    0.00    0.00       2         std::vector<float, std::allocator<float> >&& std::forward<std::vector<float, std::allocator<float> > >(std::remove_reference<std::vector<float, std::allocator<float> > >::type&) [211]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [289]
[212]    0.0    0.00    0.00       1         _GLOBAL__sub_I_x1 [212]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [213]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_x1 [212]
[213]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [213]
                0.00    0.00       4/10007       std::allocator<float>::allocator() [100]
                0.00    0.00       4/10005       std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&) [107]
                0.00    0.00       4/70022       std::allocator<float>::~allocator() [36]
                0.00    0.00       1/1           std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::vector() [232]
                0.00    0.00       1/2           std::vector<float, std::allocator<float> >::vector() [209]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [234]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::destroy<std::vector<float, std::allocator<float> > >(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*) [14]
[214]    0.0    0.00    0.00       1         void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::destroy<std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*) [214]
                0.00    0.00       1/30005       std::vector<float, std::allocator<float> >::~vector() [66]
-----------------------------------------------
                0.00    0.00       1/1           void std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > >(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >&&) [231]
[215]    0.0    0.00    0.00       1         void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >&&) [215]
                0.00    0.00       1/2           std::vector<float, std::allocator<float> >&& std::forward<std::vector<float, std::allocator<float> > >(std::remove_reference<std::vector<float, std::allocator<float> > >::type&) [211]
                0.00    0.00       1/905003      operator new(unsigned long, void*) [29]
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> >&&) [233]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::allocator() [218]
[216]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::new_allocator() [216]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<int>::~allocator() [219]
[217]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<int>::~new_allocator() [217]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [226]
[218]    0.0    0.00    0.00       1         std::allocator<int>::allocator() [218]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::new_allocator() [216]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [227]
[219]    0.0    0.00    0.00       1         std::allocator<int>::~allocator() [219]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<int>::~new_allocator() [217]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [236]
[220]    0.0    0.00    0.00       1         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [220]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_base() [222]
[221]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::_Vector_impl() [221]
                0.00    0.00       1/5001        std::allocator<std::vector<float, std::allocator<float> > >::allocator() [129]
                0.00    0.00       1/5001        std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl_data::_Vector_impl_data() [132]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::vector() [232]
[222]    0.0    0.00    0.00       1         std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_base() [222]
                0.00    0.00       1/1           std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::_Vector_impl() [221]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::_Vector_base<float, std::allocator<float> >&&) [225]
[223]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::_Vector_base<float, std::allocator<float> >::_Vector_impl&&) [223]
                0.00    0.00       2/2           std::remove_reference<std::_Vector_base<float, std::allocator<float> >::_Vector_impl&>::type&& std::move<std::_Vector_base<float, std::allocator<float> >::_Vector_impl&>(std::_Vector_base<float, std::allocator<float> >::_Vector_impl&) [210]
                0.00    0.00       1/60015       std::allocator<float>::allocator(std::allocator<float> const&) [38]
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data&&) [224]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::_Vector_base<float, std::allocator<float> >::_Vector_impl&&) [223]
[224]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data&&) [224]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> >&&) [233]
[225]    0.0    0.00    0.00       1         std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::_Vector_base<float, std::allocator<float> >&&) [225]
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::_Vector_base<float, std::allocator<float> >::_Vector_impl&&) [223]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [229]
[226]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [226]
                0.00    0.00       1/1           std::allocator<int>::allocator() [218]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [228]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [230]
[227]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [227]
                0.00    0.00       1/1           std::allocator<int>::~allocator() [219]
-----------------------------------------------
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [226]
[228]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [228]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::vector() [234]
[229]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [229]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [226]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [256]
[230]    0.0    0.00    0.00       1         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [230]
                0.00    0.00       1/15          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [181]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [227]
-----------------------------------------------
                0.00    0.00       1/1           void std::__relocate_object_a<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::allocator<std::vector<float, std::allocator<float> > >&) [15]
[231]    0.0    0.00    0.00       1         void std::allocator_traits<std::allocator<std::vector<float, std::allocator<float> > > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > >(std::allocator<std::vector<float, std::allocator<float> > >&, std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >&&) [231]
                0.00    0.00       1/2           std::vector<float, std::allocator<float> >&& std::forward<std::vector<float, std::allocator<float> > >(std::remove_reference<std::vector<float, std::allocator<float> > >::type&) [211]
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >&&) [215]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [213]
[232]    0.0    0.00    0.00       1         std::vector<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::vector() [232]
                0.00    0.00       1/1           std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_base() [222]
-----------------------------------------------
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >&&) [215]
[233]    0.0    0.00    0.00       1         std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> >&&) [233]
                0.00    0.00       1/1           std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::_Vector_base<float, std::allocator<float> >&&) [225]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [213]
[234]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::vector() [234]
                0.00    0.00       1/1           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [229]
-----------------------------------------------
                0.00    0.00       1/1           void std::__relocate_object_a<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >*, std::allocator<std::vector<float, std::allocator<float> > >&) [15]
[235]    0.0    0.00    0.00       1         std::remove_reference<std::vector<float, std::allocator<float> >&>::type&& std::move<std::vector<float, std::allocator<float> >&>(std::vector<float, std::allocator<float> >&) [235]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [237]
[236]    0.0    0.00    0.00       1         void std::_Destroy<int*>(int*, int*) [236]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [220]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::~vector() [256]
[237]    0.0    0.00    0.00       1         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [237]
                0.00    0.00       1/1           void std::_Destroy<int*>(int*, int*) [236]
-----------------------------------------------

Index by function name

 [212] _GLOBAL__sub_I_x1     [131] std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl::~_Vector_impl() [33] std::vector<float, std::allocator<float> >::begin()
  [18] mean_squared_error(std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> >) [122] std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_deallocate(std::vector<float, std::allocator<float> >*, unsigned long) [21] std::vector<float, std::allocator<float> >::push_back(float&&)
 [213] __static_initialization_and_destruction_0(int, int) [132] std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_impl_data::_Vector_impl_data() [4] std::vector<float, std::allocator<float> >::push_back(float const&)
 [123] __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::deallocate(std::vector<float, std::allocator<float> >*, unsigned long) [94] std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_M_get_Tp_allocator() [233] std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> >&&)
 [214] void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::destroy<std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*) [140] std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_base(std::allocator<std::vector<float, std::allocator<float> > > const&) [83] std::vector<float, std::allocator<float> >::vector(std::vector<float, std::allocator<float> > const&)
 [124] __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::allocate(unsigned long, void const*) [222] std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::_Vector_base() [107] std::vector<float, std::allocator<float> >::vector(std::initializer_list<float>, std::allocator<float> const&)
 [201] void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&) [133] std::_Vector_base<std::vector<float, std::allocator<float> >, std::allocator<std::vector<float, std::allocator<float> > > >::~_Vector_base() [209] std::vector<float, std::allocator<float> >::vector()
 [215] void __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> >&&) [59] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long) [66] std::vector<float, std::allocator<float> >::~vector()
 [111] __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > > const&) [65] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::allocator<float> const&) [117] std::vector<float, std::allocator<float> >::operator=(std::initializer_list<float>)
 [128] __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::new_allocator() [204] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl() [2] std::vector<float, std::allocator<float> >::operator[](unsigned long)
  [95] __gnu_cxx::new_allocator<std::vector<float, std::allocator<float> > >::~new_allocator() [223] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl(std::_Vector_base<float, std::allocator<float> >::_Vector_impl&&) [174] std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&)
  [57] __gnu_cxx::new_allocator<float>::deallocate(float*, unsigned long) [62] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl() [175] std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&)
  [58] __gnu_cxx::new_allocator<float>::allocate(unsigned long, void const*) [56] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long) [147] void std::vector<int, std::allocator<int> >::emplace_back<int>(int&&)
  [17] void __gnu_cxx::new_allocator<float>::construct<float, float const&>(float*, float const&) [79] std::_Vector_base<float, std::allocator<float> >::_M_create_storage(unsigned long) [176] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
  [88] void __gnu_cxx::new_allocator<float>::construct<float, float>(float*, float&&) [224] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data&&) [177] std::vector<int, std::allocator<int> >::_S_use_relocate()
  [37] __gnu_cxx::new_allocator<float>::new_allocator(__gnu_cxx::new_allocator<float> const&) [64] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data() [189] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&)
  [99] __gnu_cxx::new_allocator<float>::new_allocator() [34] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator() [178] std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>)
  [35] __gnu_cxx::new_allocator<float>::~new_allocator() [80] std::_Vector_base<float, std::allocator<float> >::_Vector_base(unsigned long, std::allocator<float> const&) [190] std::vector<int, std::allocator<int> >::end()
 [182] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [225] std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::_Vector_base<float, std::allocator<float> >&&) [191] std::vector<int, std::allocator<int> >::begin()
 [183] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [103] std::_Vector_base<float, std::allocator<float> >::_Vector_base(std::allocator<float> const&) [148] std::vector<int, std::allocator<int> >::push_back(int&&)
 [136] void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&) [205] std::_Vector_base<float, std::allocator<float> >::_Vector_base() [234] std::vector<int, std::allocator<int> >::vector()
 [216] __gnu_cxx::new_allocator<int>::new_allocator() [63] std::_Vector_base<float, std::allocator<float> >::~_Vector_base() [118] void std::_Construct<std::vector<float, std::allocator<float> >, std::vector<float, std::allocator<float> > const&>(std::vector<float, std::allocator<float> >*, std::vector<float, std::allocator<float> > const&)
 [217] __gnu_cxx::new_allocator<int>::~new_allocator() [186] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [149] std::iterator_traits<std::vector<float, std::allocator<float> > const*>::difference_type std::__distance<std::vector<float, std::allocator<float> > const*>(std::vector<float, std::allocator<float> > const*, std::vector<float, std::allocator<float> > const*, std::random_access_iterator_tag)
  [76] __gnu_cxx::__alloc_traits<std::allocator<float>, float>::_S_select_on_copy(std::allocator<float> const&) [226] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [70] std::iterator_traits<float const*>::difference_type std::__distance<float const*>(float const*, float const*, std::random_access_iterator_tag)
  [52] __gnu_cxx::__normal_iterator<float const*, std::vector<float, std::allocator<float> > >::__normal_iterator(float const* const&) [227] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [71] std::vector<float, std::allocator<float> >* std::__addressof<std::vector<float, std::allocator<float> > >(std::vector<float, std::allocator<float> >&)
